X1_cat;X2_cat;X3_cat;X4_cat;X6_cat;X5;X7;Y
bin_5;bin_6;bin_13;bin_9;bin_11;GEANT;Feat;Displ
bin_4;bin_4;bin_13;bin_9;bin_9;GEANT;Feat;Displ
bin_0;bin_1;bin_13;bin_1;bin_1;GEANT;No_Feat;Displ
bin_0;bin_2;bin_13;bin_7;bin_5;GEANT;Feat;Displ
bin_0;bin_2;bin_13;bin_9;bin_5;GEANT;No_Feat;Displ
bin_0;bin_2;bin_13;bin_7;bin_5;GEANT;Feat;Displ
bin_0;bin_3;bin_13;bin_9;bin_6;GEANT;No_Feat;Displ
bin_0;bin_1;bin_13;bin_6;bin_1;GEANT;No_Feat;Displ
bin_3;bin_4;bin_13;bin_7;bin_8;GEANT;Feat;Displ
bin_1;bin_2;bin_13;bin_1;bin_5;GEANT;No_Feat;Displ
bin_0;bin_1;bin_13;bin_1;bin_1;GEANT;No_Feat;Displ
bin_4;bin_5;bin_13;bin_7;bin_9;GEANT;Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_5;GEANT;Feat;Displ
bin_3;bin_3;bin_7;bin_12;bin_9;GEANT;No_Feat;Displ
bin_0;bin_1;bin_7;bin_12;bin_5;GEANT;No_Feat;Displ
bin_0;bin_0;bin_7;bin_6;bin_1;GEANT;No_Feat;Displ
bin_1;bin_2;bin_7;bin_9;bin_6;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_1;bin_1;GEANT;No_Feat;Displ
bin_0;bin_1;bin_7;bin_11;bin_6;GEANT;Feat;Displ
bin_0;bin_0;bin_7;bin_1;bin_1;GEANT;No_Feat;Displ
bin_0;bin_1;bin_7;bin_1;bin_1;GEANT;No_Feat;Displ
bin_2;bin_2;bin_7;bin_9;bin_8;GEANT;No_Feat;Displ
bin_2;bin_3;bin_7;bin_11;bin_8;GEANT;Feat;Displ
bin_0;bin_0;bin_7;bin_1;bin_1;GEANT;No_Feat;Displ
bin_1;bin_2;bin_7;bin_7;bin_6;GEANT;No_Feat;Displ
bin_1;bin_2;bin_7;bin_7;bin_6;GEANT;No_Feat;Displ
bin_0;bin_1;bin_7;bin_9;bin_5;GEANT;No_Feat;Displ
bin_0;bin_0;bin_7;bin_9;bin_1;GEANT;No_Feat;Displ
bin_3;bin_3;bin_7;bin_12;bin_8;GEANT;No_Feat;Displ
bin_0;bin_1;bin_7;bin_14;bin_5;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_14;bin_5;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_11;bin_5;GEANT;Feat;Displ
bin_0;bin_2;bin_7;bin_9;bin_6;GEANT;Feat;Displ
bin_4;bin_4;bin_7;bin_9;bin_9;GEANT;Feat;Displ
bin_1;bin_2;bin_7;bin_9;bin_6;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_9;bin_5;GEANT;Feat;Displ
bin_3;bin_4;bin_7;bin_7;bin_8;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_9;bin_5;GEANT;No_Feat;Displ
bin_0;bin_0;bin_7;bin_1;bin_1;GEANT;No_Feat;Displ
bin_0;bin_0;bin_7;bin_2;bin_1;GEANT;No_Feat;Displ
bin_1;bin_2;bin_7;bin_7;bin_6;GEANT;Feat;Displ
bin_0;bin_1;bin_7;bin_9;bin_6;GEANT;Feat;Displ
bin_1;bin_2;bin_7;bin_9;bin_6;GEANT;Feat;Displ
bin_4;bin_4;bin_0;bin_9;bin_9;INTERMARCHE;Feat;Displ
bin_1;bin_4;bin_0;bin_17;bin_9;INTERMARCHE;Feat;Displ
bin_3;bin_5;bin_0;bin_6;bin_8;INTERMARCHE;Feat;Displ
bin_1;bin_3;bin_0;bin_6;bin_6;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_6;INTERMARCHE;Feat;Displ
bin_1;bin_1;bin_0;bin_4;bin_5;MARCHE U;No_Feat;Displ
bin_3;bin_2;bin_0;bin_6;bin_8;MARCHE U;No_Feat;Displ
bin_0;bin_2;bin_0;bin_17;bin_6;MARCHE U;No_Feat;Displ
bin_0;bin_1;bin_15;bin_17;bin_5;AUCHAN;No_Feat;Displ
bin_6;bin_7;bin_15;bin_9;bin_12;AUCHAN;Feat;Displ
bin_6;bin_6;bin_15;bin_17;bin_12;AUCHAN;Feat;Displ
bin_6;bin_7;bin_15;bin_17;bin_12;AUCHAN;No_Feat;Displ
bin_1;bin_4;bin_0;bin_17;bin_9;INTERMARCHE;Feat;Displ
bin_1;bin_2;bin_0;bin_6;bin_6;INTERMARCHE;Feat;Displ
bin_1;bin_3;bin_0;bin_6;bin_6;INTERMARCHE;Feat;Displ
bin_3;bin_5;bin_0;bin_6;bin_8;INTERMARCHE;Feat;Displ
bin_1;bin_2;bin_0;bin_17;bin_8;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_1;INTERMARCHE;No_Feat;Displ
bin_6;bin_6;bin_13;bin_12;bin_12;CASINO;No_Feat;Displ
bin_4;bin_5;bin_13;bin_9;bin_11;CASINO;Feat;Displ
bin_2;bin_2;bin_13;bin_11;bin_8;CASINO;Feat;Displ
bin_4;bin_4;bin_13;bin_9;bin_9;CASINO;No_Feat;Displ
bin_0;bin_0;bin_13;bin_9;bin_1;CASINO;No_Feat;Displ
bin_4;bin_4;bin_13;bin_11;bin_9;CASINO;Feat;Displ
bin_0;bin_1;bin_13;bin_6;bin_1;CASINO;No_Feat;Displ
bin_2;bin_3;bin_13;bin_1;bin_6;CASINO;No_Feat;Displ
bin_1;bin_2;bin_13;bin_1;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_1;bin_3;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_1;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_4;CASINO;No_Feat;Displ
bin_1;bin_2;bin_13;bin_3;bin_5;CASINO;No_Feat;Displ
bin_1;bin_3;bin_13;bin_9;bin_6;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_5;CASINO;No_Feat;Displ
bin_1;bin_2;bin_13;bin_12;bin_8;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_17;bin_6;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_17;bin_5;CASINO;No_Feat;Displ
bin_2;bin_2;bin_13;bin_14;bin_8;CASINO;Feat;Displ
bin_1;bin_3;bin_13;bin_14;bin_8;CASINO;Feat;Displ
bin_1;bin_2;bin_13;bin_14;bin_6;CASINO;Feat;Displ
bin_2;bin_2;bin_13;bin_11;bin_8;CASINO;Feat;Displ
bin_4;bin_5;bin_13;bin_9;bin_9;CASINO;Feat;Displ
bin_1;bin_2;bin_13;bin_9;bin_6;CASINO;No_Feat;Displ
bin_4;bin_6;bin_13;bin_9;bin_11;CASINO;Feat;Displ
bin_0;bin_0;bin_13;bin_2;bin_1;CASINO;No_Feat;Displ
bin_0;bin_2;bin_13;bin_9;bin_5;CASINO;No_Feat;Displ
bin_0;bin_2;bin_13;bin_9;bin_5;CASINO;No_Feat;Displ
bin_4;bin_6;bin_13;bin_6;bin_9;CASINO;Feat;Displ
bin_4;bin_5;bin_13;bin_6;bin_9;CASINO;Feat;Displ
bin_3;bin_4;bin_13;bin_6;bin_8;CASINO;Feat;Displ
bin_4;bin_5;bin_13;bin_6;bin_9;CASINO;Feat;Displ
bin_0;bin_0;bin_13;bin_2;bin_1;CASINO;No_Feat;Displ
bin_0;bin_0;bin_13;bin_2;bin_1;CASINO;No_Feat;Displ
bin_4;bin_5;bin_13;bin_7;bin_9;CASINO;Feat;Displ
bin_0;bin_1;bin_13;bin_7;bin_5;CASINO;Feat;Displ
bin_4;bin_5;bin_13;bin_9;bin_10;CASINO;Feat;Displ
bin_1;bin_2;bin_13;bin_7;bin_6;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_7;bin_4;CASINO;No_Feat;Displ
bin_0;bin_1;bin_13;bin_7;bin_1;CASINO;No_Feat;Displ
bin_4;bin_6;bin_13;bin_7;bin_10;CASINO;Feat;Displ
bin_0;bin_1;bin_13;bin_9;bin_5;CASINO;Feat;Displ
bin_0;bin_1;bin_13;bin_11;bin_5;CASINO;No_Feat;Displ
bin_1;bin_2;bin_13;bin_1;bin_5;CASINO;No_Feat;Displ
bin_1;bin_2;bin_13;bin_1;bin_5;CASINO;No_Feat;Displ
bin_0;bin_0;bin_13;bin_1;bin_1;CASINO;No_Feat;Displ
bin_1;bin_2;bin_0;bin_9;bin_6;SUPER U;No_Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_6;SUPER U;Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_5;SUPER U;Feat;Displ
bin_1;bin_2;bin_0;bin_9;bin_6;SUPER U;Feat;Displ
bin_0;bin_2;bin_0;bin_17;bin_6;SUPER U;Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_4;SUPER U;Feat;Displ
bin_1;bin_3;bin_0;bin_6;bin_6;MONOPRIX;No_Feat;Displ
bin_3;bin_3;bin_0;bin_9;bin_8;MONOPRIX;Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_4;MONOPRIX;Feat;Displ
bin_0;bin_2;bin_0;bin_9;bin_6;MONOPRIX;Feat;Displ
bin_3;bin_3;bin_0;bin_7;bin_8;MONOPRIX;Feat;Displ
bin_3;bin_1;bin_0;bin_7;bin_8;MONOPRIX;Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_4;MONOPRIX;Feat;Displ
bin_1;bin_2;bin_0;bin_7;bin_6;MONOPRIX;No_Feat;Displ
bin_1;bin_2;bin_0;bin_7;bin_6;MONOPRIX;Feat;Displ
bin_5;bin_6;bin_18;bin_9;bin_11;CARREFOUR;Feat;Displ
bin_5;bin_6;bin_18;bin_7;bin_11;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_18;bin_7;bin_12;CARREFOUR;Feat;Displ
bin_5;bin_6;bin_18;bin_9;bin_11;CARREFOUR;Feat;Displ
bin_5;bin_6;bin_11;bin_9;bin_11;CARREFOUR;Feat;Displ
bin_5;bin_6;bin_11;bin_14;bin_11;CARREFOUR;Feat;Displ
bin_4;bin_6;bin_11;bin_6;bin_10;CARREFOUR;No_Feat;Displ
bin_4;bin_6;bin_11;bin_7;bin_10;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_11;bin_7;bin_11;CARREFOUR;Feat;Displ
bin_0;bin_1;bin_11;bin_1;bin_1;CARREFOUR;No_Feat;Displ
bin_4;bin_6;bin_11;bin_9;bin_11;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_9;bin_9;bin_12;AUCHAN;Feat;Displ
bin_1;bin_2;bin_9;bin_4;bin_6;AUCHAN;No_Feat;Displ
bin_4;bin_6;bin_9;bin_14;bin_11;AUCHAN;Feat;Displ
bin_3;bin_2;bin_13;bin_1;bin_6;AUCHAN;No_Feat;Displ
bin_3;bin_3;bin_13;bin_15;bin_9;AUCHAN;No_Feat;Displ
bin_6;bin_5;bin_13;bin_1;bin_10;AUCHAN;Feat;Displ
bin_0;bin_1;bin_13;bin_17;bin_5;AUCHAN;No_Feat;Displ
bin_3;bin_5;bin_13;bin_17;bin_11;AUCHAN;No_Feat;Displ
bin_4;bin_1;bin_13;bin_1;bin_6;AUCHAN;No_Feat;Displ
bin_6;bin_6;bin_13;bin_9;bin_12;AUCHAN;Feat;Displ
bin_6;bin_7;bin_13;bin_9;bin_12;AUCHAN;Feat;Displ
bin_6;bin_7;bin_13;bin_17;bin_12;AUCHAN;No_Feat;Displ
bin_5;bin_6;bin_13;bin_17;bin_12;AUCHAN;No_Feat;Displ
bin_4;bin_6;bin_13;bin_17;bin_11;AUCHAN;No_Feat;Displ
bin_4;bin_6;bin_13;bin_14;bin_10;AUCHAN;Feat;Displ
bin_6;bin_6;bin_13;bin_17;bin_12;AUCHAN;Feat;Displ
bin_6;bin_6;bin_13;bin_17;bin_12;AUCHAN;No_Feat;Displ
bin_4;bin_6;bin_0;bin_17;bin_11;LECLERC;Feat;Displ
bin_4;bin_6;bin_0;bin_9;bin_11;LECLERC;Feat;Displ
bin_4;bin_6;bin_0;bin_9;bin_11;LECLERC;Feat;Displ
bin_0;bin_2;bin_0;bin_9;bin_6;LECLERC;Feat;Displ
bin_6;bin_6;bin_0;bin_2;bin_11;LECLERC;Feat;Displ
bin_4;bin_5;bin_0;bin_2;bin_9;LECLERC;Feat;Displ
bin_1;bin_2;bin_0;bin_2;bin_6;LECLERC;Feat;Displ
bin_5;bin_6;bin_0;bin_9;bin_11;LECLERC;Feat;Displ
bin_0;bin_3;bin_0;bin_17;bin_9;LECLERC;Feat;Displ
bin_4;bin_6;bin_0;bin_17;bin_11;LECLERC;Feat;Displ
bin_0;bin_0;bin_5;bin_6;bin_1;LECLERC;No_Feat;Displ
bin_4;bin_6;bin_5;bin_17;bin_11;LECLERC;Feat;Displ
bin_3;bin_5;bin_5;bin_17;bin_10;LECLERC;Feat;Displ
bin_0;bin_1;bin_5;bin_1;bin_1;LECLERC;No_Feat;Displ
bin_0;bin_1;bin_5;bin_9;bin_4;LECLERC;No_Feat;Displ
bin_0;bin_1;bin_5;bin_9;bin_5;LECLERC;No_Feat;Displ
bin_0;bin_1;bin_5;bin_9;bin_5;LECLERC;No_Feat;Displ
bin_3;bin_5;bin_5;bin_17;bin_10;LECLERC;Feat;Displ
bin_1;bin_2;bin_5;bin_9;bin_6;LECLERC;No_Feat;Displ
bin_4;bin_4;bin_5;bin_2;bin_9;LECLERC;Feat;Displ
bin_3;bin_3;bin_5;bin_2;bin_8;LECLERC;Feat;Displ
bin_0;bin_1;bin_5;bin_2;bin_5;LECLERC;Feat;Displ
bin_0;bin_2;bin_5;bin_17;bin_5;LECLERC;No_Feat;Displ
bin_0;bin_1;bin_5;bin_13;bin_1;LECLERC;No_Feat;Displ
bin_4;bin_4;bin_5;bin_9;bin_9;LECLERC;Feat;Displ
bin_0;bin_2;bin_0;bin_11;bin_6;SIMPLY MARKET;Feat;Displ
bin_5;bin_6;bin_0;bin_7;bin_11;SIMPLY MARKET;Feat;Displ
bin_5;bin_5;bin_0;bin_9;bin_11;SIMPLY MARKET;Feat;Displ
bin_5;bin_5;bin_0;bin_7;bin_11;SIMPLY MARKET;Feat;Displ
bin_0;bin_1;bin_0;bin_1;bin_4;SIMPLY MARKET;No_Feat;Displ
bin_1;bin_2;bin_0;bin_1;bin_5;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_5;CARREFOUR MARKET;Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_1;CARREFOUR MARKET;No_Feat;Displ
bin_1;bin_2;bin_0;bin_9;bin_6;CARREFOUR MARKET;Feat;Displ
bin_4;bin_5;bin_10;bin_12;bin_11;CASINO;No_Feat;Displ
bin_5;bin_5;bin_10;bin_12;bin_11;CASINO;No_Feat;Displ
bin_4;bin_4;bin_10;bin_9;bin_9;CASINO;Feat;Displ
bin_3;bin_4;bin_10;bin_9;bin_9;CASINO;Feat;Displ
bin_4;bin_5;bin_10;bin_11;bin_10;CASINO;Feat;Displ
bin_2;bin_2;bin_10;bin_9;bin_8;CASINO;No_Feat;Displ
bin_4;bin_4;bin_10;bin_11;bin_9;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_1;bin_3;CASINO;No_Feat;Displ
bin_1;bin_3;bin_10;bin_9;bin_6;CASINO;Feat;Displ
bin_1;bin_2;bin_10;bin_14;bin_8;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_14;bin_6;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_14;bin_6;CASINO;Feat;Displ
bin_3;bin_3;bin_10;bin_11;bin_8;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_9;bin_4;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_6;bin_4;CASINO;No_Feat;Displ
bin_3;bin_4;bin_10;bin_7;bin_8;CASINO;Feat;Displ
bin_3;bin_5;bin_10;bin_9;bin_8;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_1;bin_4;CASINO;No_Feat;Displ
bin_4;bin_5;bin_10;bin_6;bin_9;CASINO;Feat;Displ
bin_2;bin_3;bin_10;bin_6;bin_6;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_7;bin_1;CASINO;No_Feat;Displ
bin_0;bin_2;bin_10;bin_6;bin_5;CASINO;No_Feat;Displ
bin_1;bin_2;bin_10;bin_9;bin_6;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_3;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_1;bin_1;CASINO;No_Feat;Displ
bin_0;bin_2;bin_10;bin_5;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_5;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_9;bin_5;CASINO;Feat;Displ
bin_0;bin_2;bin_10;bin_17;bin_8;CASINO;Feat;Displ
bin_0;bin_1;bin_10;bin_5;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_1;bin_5;CASINO;No_Feat;Displ
bin_1;bin_2;bin_10;bin_1;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_10;bin_1;bin_4;CASINO;No_Feat;Displ
bin_1;bin_3;bin_0;bin_17;bin_8;SUPER U;Feat;Displ
bin_4;bin_4;bin_0;bin_9;bin_9;SUPER U;Feat;Displ
bin_2;bin_2;bin_0;bin_9;bin_7;SUPER U;Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_6;SUPER U;Feat;Displ
bin_1;bin_4;bin_0;bin_17;bin_9;SUPER U;Feat;Displ
bin_4;bin_5;bin_0;bin_17;bin_11;SUPER U;Feat;Displ
bin_0;bin_2;bin_0;bin_17;bin_8;SUPER U;Feat;Displ
bin_0;bin_1;bin_1;bin_5;bin_5;CASINO;No_Feat;Displ
bin_1;bin_1;bin_1;bin_12;bin_6;CASINO;No_Feat;Displ
bin_3;bin_3;bin_1;bin_12;bin_8;CASINO;No_Feat;Displ
bin_3;bin_3;bin_1;bin_15;bin_9;CASINO;No_Feat;Displ
bin_1;bin_2;bin_1;bin_9;bin_6;CASINO;Feat;Displ
bin_1;bin_2;bin_1;bin_11;bin_6;CASINO;Feat;Displ
bin_0;bin_1;bin_1;bin_1;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_1;bin_4;CASINO;No_Feat;Displ
bin_4;bin_5;bin_1;bin_9;bin_10;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_11;bin_5;CASINO;Feat;Displ
bin_0;bin_2;bin_1;bin_6;bin_5;CASINO;Feat;Displ
bin_0;bin_1;bin_1;bin_7;bin_5;CASINO;No_Feat;Displ
bin_0;bin_0;bin_1;bin_3;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_9;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_3;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_9;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_17;bin_6;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_14;bin_1;CASINO;Feat;Displ
bin_0;bin_1;bin_1;bin_1;bin_4;CASINO;No_Feat;Displ
bin_1;bin_2;bin_1;bin_1;bin_5;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_9;bin_4;CASINO;No_Feat;Displ
bin_2;bin_4;bin_1;bin_7;bin_7;CASINO;Feat;Displ
bin_0;bin_0;bin_1;bin_9;bin_1;CASINO;Feat;Displ
bin_0;bin_1;bin_1;bin_1;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_1;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_5;bin_3;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_7;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_1;bin_9;bin_5;CASINO;Feat;Displ
bin_0;bin_1;bin_0;bin_12;bin_6;INTERMARCHE;No_Feat;Displ
bin_0;bin_0;bin_0;bin_9;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_5;INTERMARCHE;No_Feat;Displ
bin_1;bin_3;bin_0;bin_17;bin_9;INTERMARCHE;Feat;Displ
bin_0;bin_2;bin_0;bin_6;bin_5;INTERMARCHE;Feat;Displ
bin_1;bin_3;bin_0;bin_6;bin_6;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_6;bin_4;INTERMARCHE;Feat;Displ
bin_0;bin_0;bin_0;bin_1;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_5;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_2;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_0;bin_0;bin_2;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_1;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_10;bin_1;INTERMARCHE;No_Feat;Displ
bin_4;bin_5;bin_13;bin_9;bin_10;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_13;bin_14;bin_12;CARREFOUR;Feat;Displ
bin_4;bin_5;bin_13;bin_6;bin_8;CARREFOUR;No_Feat;Displ
bin_0;bin_1;bin_13;bin_6;bin_1;CARREFOUR;No_Feat;Displ
bin_6;bin_6;bin_13;bin_9;bin_12;CARREFOUR;Feat;Displ
bin_4;bin_6;bin_13;bin_14;bin_11;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_16;bin_9;bin_12;CARREFOUR;Feat;Displ
bin_3;bin_5;bin_16;bin_14;bin_9;CARREFOUR;No_Feat;Displ
bin_4;bin_5;bin_16;bin_9;bin_9;CARREFOUR;Feat;Displ
bin_0;bin_1;bin_16;bin_1;bin_1;CARREFOUR;No_Feat;Displ
bin_0;bin_2;bin_16;bin_7;bin_5;CARREFOUR;No_Feat;Displ
bin_1;bin_2;bin_16;bin_9;bin_6;CARREFOUR;No_Feat;Displ
bin_1;bin_2;bin_16;bin_9;bin_6;CARREFOUR;No_Feat;Displ
bin_6;bin_7;bin_16;bin_9;bin_12;CARREFOUR;No_Feat;Displ
bin_6;bin_7;bin_16;bin_14;bin_12;CARREFOUR;Feat;Displ
bin_6;bin_7;bin_16;bin_14;bin_12;CARREFOUR;Feat;Displ
bin_0;bin_1;bin_16;bin_2;bin_1;CARREFOUR;No_Feat;Displ
bin_0;bin_0;bin_16;bin_2;bin_1;CARREFOUR;No_Feat;Displ
bin_0;bin_1;bin_16;bin_17;bin_4;CARREFOUR;No_Feat;Displ
bin_0;bin_1;bin_16;bin_1;bin_4;CARREFOUR;No_Feat;Displ
bin_3;bin_5;bin_16;bin_14;bin_9;CARREFOUR;Feat;Displ
bin_4;bin_3;bin_0;bin_2;bin_8;CARREFOUR MARKET;Feat;Displ
bin_2;bin_2;bin_0;bin_2;bin_6;CARREFOUR MARKET;Feat;Displ
bin_4;bin_5;bin_0;bin_9;bin_9;CARREFOUR MARKET;Feat;Displ
bin_2;bin_2;bin_0;bin_9;bin_6;CARREFOUR MARKET;Feat;Displ
bin_3;bin_2;bin_0;bin_9;bin_8;CARREFOUR MARKET;Feat;Displ
bin_1;bin_2;bin_0;bin_3;bin_5;CARREFOUR MARKET;No_Feat;Displ
bin_4;bin_4;bin_0;bin_9;bin_9;CARREFOUR MARKET;Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_4;CARREFOUR MARKET;Feat;Displ
bin_3;bin_4;bin_0;bin_14;bin_9;CARREFOUR MARKET;Feat;Displ
bin_3;bin_4;bin_0;bin_9;bin_9;CARREFOUR MARKET;Feat;Displ
bin_3;bin_5;bin_0;bin_17;bin_11;INTERMARCHE;Feat;Displ
bin_3;bin_4;bin_0;bin_6;bin_8;INTERMARCHE;Feat;Displ
bin_3;bin_4;bin_0;bin_6;bin_8;INTERMARCHE;Feat;Displ
bin_1;bin_3;bin_0;bin_6;bin_6;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_1;INTERMARCHE;No_Feat;Displ
bin_4;bin_5;bin_0;bin_17;bin_11;INTERMARCHE;Feat;Displ
bin_0;bin_1;bin_0;bin_1;bin_1;INTERMARCHE;No_Feat;Displ
bin_0;bin_1;bin_0;bin_7;bin_5;INTERMARCHE;No_Feat;Displ
bin_0;bin_0;bin_0;bin_9;bin_1;CASINO;No_Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_5;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_0;bin_0;bin_9;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_1;bin_0;bin_4;bin_2;SIMPLY MARKET;No_Feat;Displ
bin_2;bin_2;bin_0;bin_7;bin_7;SIMPLY MARKET;Feat;Displ
bin_4;bin_3;bin_0;bin_7;bin_8;SIMPLY MARKET;Feat;Displ
bin_0;bin_1;bin_0;bin_6;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_1;bin_0;bin_6;bin_4;SIMPLY MARKET;No_Feat;Displ
bin_3;bin_2;bin_0;bin_9;bin_9;SIMPLY MARKET;Feat;Displ
bin_0;bin_0;bin_0;bin_5;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_0;bin_0;bin_2;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_1;SIMPLY MARKET;Feat;Displ
bin_0;bin_0;bin_0;bin_4;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_1;bin_2;bin_0;bin_1;bin_5;SIMPLY MARKET;No_Feat;Displ
bin_6;bin_6;bin_0;bin_7;bin_11;SIMPLY MARKET;Feat;Displ
bin_5;bin_5;bin_0;bin_9;bin_11;SIMPLY MARKET;Feat;Displ
bin_5;bin_5;bin_0;bin_7;bin_11;SIMPLY MARKET;Feat;Displ
bin_0;bin_1;bin_0;bin_6;bin_1;SIMPLY MARKET;No_Feat;Displ
bin_0;bin_1;bin_0;bin_9;bin_5;LECLERC;No_Feat;Displ
bin_1;bin_2;bin_0;bin_13;bin_6;LECLERC;No_Feat;Displ
bin_2;bin_4;bin_0;bin_17;bin_10;LECLERC;Feat;Displ
bin_3;bin_5;bin_0;bin_17;bin_10;LECLERC;Feat;Displ
bin_0;bin_1;bin_0;bin_6;bin_4;LECLERC;Feat;Displ
bin_0;bin_1;bin_0;bin_1;bin_1;LECLERC;No_Feat;Displ
bin_2;bin_4;bin_0;bin_17;bin_9;LECLERC;Feat;Displ
bin_4;bin_3;bin_0;bin_2;bin_8;LECLERC;Feat;Displ
bin_1;bin_1;bin_0;bin_2;bin_6;LECLERC;Feat;Displ
bin_0;bin_0;bin_0;bin_1;bin_1;LECLERC;No_Feat;Displ
bin_3;bin_2;bin_0;bin_2;bin_8;LECLERC;Feat;Displ
bin_0;bin_0;bin_0;bin_1;bin_1;LECLERC;No_Feat;Displ
bin_1;bin_1;bin_0;bin_2;bin_6;LECLERC;Feat;Displ
bin_0;bin_1;bin_0;bin_17;bin_5;LECLERC;No_Feat;Displ
bin_0;bin_2;bin_0;bin_17;bin_7;LECLERC;Feat;Displ
bin_4;bin_4;bin_0;bin_9;bin_9;LECLERC;Feat;Displ
bin_1;bin_4;bin_0;bin_17;bin_10;LECLERC;Feat;Displ
